#date time latency xfertime sleeptime bytes transactions
#TPS=100  0 0 0 0 0
2018-01-17 10:47:11 15.242514 0.610915 0.000000 106076 235
2018-01-17 10:47:12 6.391468 1.199350 0.000000 103715 373
2018-01-17 10:47:13 1.342057 0.191764 0.000000 8918 256
2018-01-17 10:47:14 2.203297 0.000681 0.000000 7561 180
2018-01-17 10:47:15 4.442211 0.608670 0.000000 135356 391
2018-01-17 10:47:16 5.689511 1.304305 0.000000 148601 394
2018-01-17 10:47:17 9.697084 0.988498 0.000000 190214 286
2018-01-17 10:47:18 4.415426 0.438484 0.000000 82383 361
2018-01-17 10:47:19 7.028455 0.649369 0.000000 141838 204
2018-01-17 10:47:20 17.321564 0.704627 0.000000 142810 384
2018-01-17 10:47:21 9.310943 0.485667 0.000000 114485 395
2018-01-17 10:47:22 2.963726 0.057811 0.000000 32658 343
2018-01-17 10:47:23 8.126889 0.278137 0.000000 147582 374
2018-01-17 10:47:24 10.683806 0.422624 0.000000 192563 389
2018-01-17 10:47:25 11.890748 0.189443 0.000000 210147 381
2018-01-17 10:47:26 2.794702 0.000047 0.000000 3093 171
2018-01-17 10:47:27 7.538946 0.102622 0.000000 94074 390
2018-01-17 10:47:28 12.990623 0.172743 0.000000 135198 247
2018-01-17 10:47:29 13.110635 0.101733 0.000000 173158 121
2018-01-17 10:47:30 13.010774 0.010061 0.000000 224915 60
2018-01-17 10:47:31 13.489780 0.005807 0.000000 122747 33
2018-01-17 10:47:32 12.944281 0.000370 0.000000 19005 18
2018-01-17 10:47:33 12.509109 0.015747 0.000000 202794 5
2018-01-17 10:47:34 8.889808 0.001027 0.000000 72632 3
2018-01-17 10:47:35 7.742765 0.000146 0.000000 11064 1
